Customer_ID,Age,Employment_Status,Income_USD,Credit_Score,Total_BNPL_Active_Loans,Total_BNPL_Debt_USD,Late_Payment_History,Shopping_Category_Most_Frequent,Average_Transaction_Value_USD,Default_Risk
C04305,26,Employed,,713.0,2,237,No,Fashion,52,Low
C04306,25,Unemployed,17976.0,537.0,4,582,Yes,Travel,660,High
C04307,32,Employed,105476.0,608.0,7,935,No,Fashion,138,Low
C04308,34,Freelancer,49845.0,751.0,1,143,No,Electronics,480,Low
C04309,18,Student,18451.0,562.0,2,394,No,Fashion,174,Low
C04310,35,Freelancer,53778.0,700.0,3,432,No,Home/Furniture,419,Low
C04311,36,Student,11328.0,727.0,1,172,No,Fashion,35,Low
C04312,59,Freelancer,15344.0,637.0,0,0,Yes,Fashion,136,Low
C04313,19,Student,11506.0,,1,79,Yes,Electronics,586,Low
C04314,37,Employed,101260.0,736.0,0,0,No,Electronics,708,Low
C04315,31,Unemployed,18935.0,629.0,2,315,No,Electronics,631,Low
C04316,37,Student,9590.0,685.0,2,29,No,Electronics,346,Low
C04317,32,Freelancer,41915.0,652.0,6,852,No,Travel,541,Low
C04318,50,Freelancer,28455.0,730.0,6,856,No,Groceries/Essentials,65,Low
C04319,36,Student,15832.0,590.0,1,152,No,Electronics,608,Low
C04320,19,Freelancer,54201.0,738.0,3,512,No,Electronics,332,Low
C04321,36,Freelancer,62768.0,553.0,1,210,Yes,Fashion,93,Low
C04322,25,Employed,,685.0,2,292,No,Fashion,77,Low
C04323,63,Employed,55381.0,760.0,2,314,No,Home/Furniture,452,Low
C04324,22,Employed,77678.0,692.0,1,159,No,Electronics,464,Low
C04325,51,Employed,65316.0,766.0,1,118,No,Electronics,574,Low
C04326,58,Employed,28933.0,746.0,3,701,No,Fashion,118,Low
C04327,63,Employed,32636.0,621.0,1,244,No,Travel,588,Low
C04328,32,Student,13172.0,620.0,1,104,No,Fashion,58,Low
C04329,43,Freelancer,47337.0,621.0,4,277,No,Electronics,298,Low
C04330,43,Student,8549.0,684.0,1,91,No,Fashion,111,Low
C04331,39,Employed,57598.0,639.0,1,181,No,Home/Furniture,423,Low
C04332,62,Employed,60908.0,711.0,0,0,No,Fashion,116,Low
C04333,59,Employed,82189.0,671.0,0,0,No,Electronics,466,Low
C04334,28,Employed,73788.0,665.0,4,147,No,Electronics,576,Low
C04335,19,Student,17850.0,496.0,2,427,Yes,Electronics,457,Low
C04336,21,Freelancer,5967.0,689.0,3,492,No,Fashion,77,High
C04337,27,Freelancer,89436.0,653.0,2,346,No,Fashion,67,Low
C04338,28,Employed,37725.0,682.0,1,120,Yes,Fashion,152,Low
C04339,39,Employed,38546.0,657.0,0,0,No,Fashion,76,Low
C04340,22,Student,11539.0,514.0,0,0,Yes,Electronics,489,Low
C04341,27,Employed,91829.0,709.0,2,277,No,Electronics,562,Low
C04342,37,Freelancer,39794.0,688.0,2,247,No,Electronics,347,Low
C04343,24,Employed,37296.0,606.0,0,0,Yes,Electronics,394,Low
C04344,32,Employed,51170.0,692.0,1,265,No,Groceries/Essentials,60,Low
C04345,32,Freelancer,7487.0,,1,193,Yes,Fashion,74,Medium
C04346,33,Employed,119686.0,698.0,2,233,No,Groceries/Essentials,43,Low
C04347,32,Student,,522.0,1,139,Yes,Fashion,101,Low
C04348,59,Employed,78682.0,657.0,5,918,No,Travel,1085,Low
C04349,22,Student,11935.0,523.0,2,417,Yes,Electronics,493,Medium
C04350,24,Employed,47333.0,726.0,1,41,No,Electronics,621,Low
C04351,28,Student,12293.0,694.0,1,186,No,Fashion,41,Low
C04352,52,Employed,89601.0,776.0,1,181,No,Fashion,50,Low
C04353,58,Employed,77818.0,660.0,2,286,Yes,Fashion,37,Low
C04354,48,Employed,59537.0,536.0,1,127,Yes,Fashion,91,Low
C04355,31,Student,18300.0,620.0,3,611,Yes,Home/Furniture,321,Medium
C04356,26,Unemployed,18129.0,610.0,3,388,No,Electronics,544,Low
C04357,42,Unemployed,7556.0,632.0,1,150,No,Home/Furniture,245,Low
C04358,28,Employed,87258.0,700.0,1,163,No,Fashion,123,Low
C04359,63,Student,11659.0,785.0,3,32,No,Fashion,114,Low
C04360,38,Employed,82967.0,727.0,1,220,No,Home/Furniture,428,Low
C04361,60,Employed,99439.0,770.0,3,496,No,Fashion,150,Low
C04362,58,Unemployed,27768.0,484.0,2,282,Yes,Fashion,181,Low
C04363,43,Employed,59262.0,754.0,2,397,No,Fashion,117,Low
C04364,38,Employed,61816.0,678.0,4,523,No,Fashion,46,Low
C04365,40,Employed,69490.0,767.0,1,143,Yes,Fashion,70,Low
C04366,23,Employed,39985.0,754.0,4,513,No,Home/Furniture,322,Low
C04367,34,Employed,69344.0,638.0,1,125,Yes,Fashion,102,Low
C04368,62,Employed,63894.0,742.0,4,810,No,Electronics,444,Low
C04369,31,Employed,84399.0,620.0,2,417,No,Fashion,137,Low
C04370,50,Freelancer,38138.0,616.0,0,0,No,Fashion,148,Low
C04371,18,Freelancer,89934.0,640.0,2,421,No,Fashion,41,Low
C04372,28,Employed,55724.0,709.0,3,383,No,Fashion,57,Low
C04373,23,Employed,69270.0,700.0,2,322,No,Electronics,427,Low
C04374,21,Employed,49142.0,661.0,4,950,No,Home/Furniture,322,Low
C04375,41,Employed,73765.0,701.0,5,313,No,Fashion,72,Low
C04376,56,Student,16401.0,558.0,2,54,Yes,Travel,674,Low
C04377,24,Employed,62958.0,711.0,2,370,No,Travel,805,Low
C04378,38,Student,12218.0,558.0,0,0,No,Fashion,67,Low
C04379,33,Employed,85209.0,741.0,4,305,No,Electronics,556,Low
C04380,25,Employed,81780.0,676.0,4,390,No,Groceries/Essentials,13,Low
C04381,25,Freelancer,26685.0,653.0,3,332,No,Fashion,37,Low
C04382,63,Employed,64373.0,771.0,2,349,No,Home/Furniture,402,Low
C04383,53,Unemployed,5000.0,580.0,1,196,Yes,Electronics,266,Medium
C04384,44,Employed,65006.0,556.0,2,200,No,Electronics,472,Low
C04385,61,Employed,86149.0,656.0,4,847,Yes,Fashion,74,Low
C04386,18,Student,12026.0,534.0,1,133,Yes,Fashion,101,Low
C04387,18,Unemployed,6045.0,506.0,1,177,Yes,Fashion,190,Medium
C04388,31,Employed,18117.0,695.0,4,558,No,Electronics,518,Low
C04389,52,Employed,77251.0,756.0,0,0,No,Fashion,52,Low
C04390,31,Freelancer,87473.0,,1,144,No,Home/Furniture,413,Low
C04391,61,Freelancer,44785.0,677.0,1,134,No,Electronics,645,Low
C04392,33,Employed,57053.0,699.0,2,311,No,Fashion,53,Low
C04393,38,Freelancer,24165.0,704.0,5,954,No,Electronics,588,Medium
C04394,39,Employed,67401.0,694.0,6,844,No,Home/Furniture,355,Low
C04395,20,Employed,73157.0,665.0,1,162,No,Electronics,635,Low
C04396,18,Employed,84366.0,663.0,0,0,No,Fashion,91,Low
C04397,46,Employed,75105.0,733.0,7,1116,No,Electronics,433,Low
C04398,19,Employed,68544.0,699.0,4,520,No,Fashion,130,Low
C04399,32,Student,10967.0,658.0,0,0,No,Fashion,121,Low
C04400,24,Freelancer,47571.0,583.0,0,0,No,Groceries/Essentials,21,Low
C04401,24,Employed,80197.0,623.0,1,243,Yes,Electronics,524,Low
C04402,18,Employed,69374.0,653.0,2,329,No,Fashion,92,Low
C04403,50,Employed,101961.0,739.0,1,229,No,Electronics,568,Low
C04404,36,Employed,73103.0,695.0,2,455,No,Groceries/Essentials,61,Low
C04405,47,Employed,33739.0,675.0,1,151,No,Electronics,589,Low
C04406,25,Freelancer,24637.0,720.0,2,321,No,Fashion,111,Low
C04407,22,Freelancer,42870.0,676.0,1,100,No,Home/Furniture,614,Low
C04408,51,Employed,35872.0,774.0,0,0,No,Fashion,47,Low
C04409,55,Student,7871.0,615.0,2,395,Yes,Fashion,162,Medium
C04410,23,Employed,40187.0,659.0,1,105,Yes,Fashion,80,Low
C04411,33,Employed,87730.0,680.0,0,0,No,Electronics,376,Low
C04412,26,Student,9752.0,648.0,1,225,No,Home/Furniture,375,Low
C04413,48,Freelancer,56979.0,626.0,1,187,No,Fashion,77,Low
C04414,38,Employed,30846.0,724.0,5,681,Yes,Electronics,708,Low
C04415,32,Student,17434.0,659.0,3,434,No,Electronics,571,Low
C04416,20,Freelancer,,650.0,2,296,No,Electronics,476,Medium
C04417,40,Student,12583.0,560.0,2,191,Yes,Fashion,128,Low
C04418,26,Employed,70677.0,756.0,1,149,No,Electronics,682,Low
C04419,24,Employed,39955.0,610.0,1,95,No,Electronics,646,Low
C04420,35,Employed,74545.0,592.0,4,722,Yes,Fashion,101,Low
C04421,53,Student,10990.0,514.0,1,275,Yes,Home/Furniture,441,Medium
C04422,43,Employed,,708.0,2,453,No,Home/Furniture,279,Low
C04423,55,Student,16996.0,417.0,1,106,No,Electronics,622,Low
C04424,29,Employed,114970.0,779.0,1,200,No,Fashion,71,Low
C04425,54,Freelancer,57724.0,682.0,2,424,No,Electronics,546,Low
C04426,26,Employed,85437.0,669.0,2,365,Yes,Travel,726,Low
C04427,19,Employed,102968.0,661.0,0,0,No,Electronics,239,Low
C04428,24,Employed,55276.0,701.0,2,190,No,Electronics,460,Low
C04429,40,Employed,115594.0,743.0,2,224,No,Groceries/Essentials,45,Low
C04430,21,Student,14977.0,562.0,1,140,No,Groceries/Essentials,67,Low
C04431,38,Unemployed,5000.0,573.0,6,615,No,Fashion,113,High
C04432,46,Employed,59672.0,766.0,3,507,No,Fashion,117,Low
C04433,32,Student,15352.0,474.0,3,387,Yes,Fashion,108,Medium
C04434,24,Unemployed,19717.0,399.0,6,825,Yes,Groceries/Essentials,52,High
C04435,50,Student,10886.0,,3,483,No,Fashion,164,Low
C04436,21,Employed,116492.0,687.0,2,295,No,Travel,668,Low
C04437,63,Student,17027.0,580.0,3,494,Yes,Electronics,501,Medium
C04438,31,Employed,65101.0,763.0,2,271,No,Groceries/Essentials,66,Low
C04439,26,Employed,74927.0,775.0,4,575,No,Electronics,547,Low
C04440,35,Employed,77770.0,768.0,2,397,No,Fashion,151,Low
C04441,21,Student,16093.0,649.0,1,158,No,Home/Furniture,201,Low
C04442,26,Employed,81073.0,694.0,2,273,No,Fashion,123,Low
C04443,49,Student,11736.0,624.0,2,380,No,Home/Furniture,138,Low
C04444,20,Freelancer,54504.0,557.0,2,231,No,Electronics,593,Low
C04445,30,Freelancer,51195.0,659.0,2,400,No,Fashion,63,Low
C04446,30,Employed,77333.0,666.0,1,116,No,Electronics,550,Low
C04447,52,Employed,70706.0,724.0,1,138,No,Home/Furniture,562,Low
C04448,39,Employed,63920.0,729.0,1,134,No,Groceries/Essentials,67,Low
C04449,27,Employed,65305.0,695.0,3,546,No,Fashion,189,Low
C04450,19,Employed,103607.0,724.0,5,878,Yes,Electronics,866,Low
C04451,32,Employed,93508.0,710.0,2,276,Yes,Home/Furniture,424,Low
C04452,53,Employed,104030.0,736.0,1,163,No,Fashion,86,Low
C04453,51,Employed,45068.0,,1,218,No,Electronics,331,Low
C04454,33,Student,13273.0,645.0,1,166,No,Fashion,87,Low
C04455,30,Employed,103623.0,686.0,3,532,No,Electronics,391,Low
C04456,37,Employed,32893.0,666.0,5,1082,No,Fashion,95,Low
C04457,34,Employed,62808.0,657.0,2,81,No,Groceries/Essentials,33,Low
C04458,22,Employed,56701.0,631.0,1,165,Yes,Travel,951,Low
C04459,59,Freelancer,25567.0,706.0,3,271,No,Electronics,614,Low
C04460,37,Employed,92444.0,695.0,1,177,No,Electronics,379,Low
C04461,22,Employed,51140.0,678.0,1,92,No,Groceries/Essentials,66,Low
C04462,23,Employed,56680.0,738.0,3,628,No,Home/Furniture,489,Low
C04463,38,Student,17414.0,554.0,1,85,Yes,Fashion,192,Low
C04464,24,Student,18392.0,634.0,6,664,No,Fashion,116,Low
C04465,34,Freelancer,30037.0,546.0,2,420,Yes,Home/Furniture,460,Low
C04466,32,Student,8981.0,,3,648,No,Fashion,164,High
C04467,20,Employed,69677.0,616.0,4,647,Yes,Electronics,622,Low
C04468,18,Employed,73973.0,712.0,2,245,No,Electronics,411,Low
C04469,31,Employed,64162.0,714.0,2,272,No,Groceries/Essentials,47,Low
C04470,32,Freelancer,67807.0,653.0,2,313,No,Fashion,119,Low
C04471,52,Student,,608.0,0,0,No,Fashion,47,Low
C04472,40,Student,19503.0,719.0,0,0,No,Home/Furniture,357,Low
C04473,56,Employed,90237.0,630.0,1,149,No,Groceries/Essentials,66,Low
C04474,31,Freelancer,37156.0,646.0,2,366,No,Home/Furniture,404,Low
C04475,49,Freelancer,76229.0,689.0,1,170,No,Fashion,81,Low
C04476,44,Employed,32215.0,702.0,1,117,No,Fashion,94,Low
C04477,54,Student,11641.0,508.0,1,147,Yes,Electronics,272,Low
C04478,43,Employed,79271.0,634.0,1,169,No,Electronics,578,Low
C04479,63,Employed,40085.0,704.0,0,0,Yes,Fashion,102,Low
C04480,44,Unemployed,5000.0,498.0,1,98,Yes,Travel,823,Medium
C04481,63,Employed,46937.0,718.0,1,156,No,Travel,877,Low
C04482,35,Employed,79748.0,719.0,1,228,No,Fashion,102,Low
C04483,22,Freelancer,52681.0,608.0,2,279,Yes,Electronics,645,Low
C04484,27,Freelancer,82308.0,576.0,1,183,No,Electronics,470,Low
C04485,22,Freelancer,15839.0,599.0,1,135,Yes,Electronics,390,Low
C04486,40,Employed,91240.0,698.0,2,117,No,Home/Furniture,376,Low
C04487,21,Freelancer,74720.0,526.0,5,1039,Yes,Fashion,104,Medium
C04488,60,Employed,71026.0,682.0,1,150,No,Fashion,94,Low
C04489,40,Employed,77063.0,,1,139,No,Fashion,93,Low
C04490,21,Employed,24725.0,636.0,1,198,No,Electronics,539,Low
C04491,28,Student,16325.0,440.0,0,0,Yes,Fashion,92,Low
C04492,35,Freelancer,31148.0,724.0,0,0,No,Fashion,90,Low
C04493,18,Employed,55315.0,611.0,2,490,Yes,Home/Furniture,448,Low
C04494,24,Freelancer,5000.0,617.0,1,226,No,Fashion,66,Low
C04495,44,Employed,80508.0,728.0,1,161,No,Home/Furniture,501,Low
C04496,22,Employed,68943.0,,0,0,Yes,Fashion,53,Low
C04497,38,Employed,47091.0,750.0,0,0,No,Home/Furniture,332,Low
C04498,42,Employed,71578.0,710.0,0,0,No,Fashion,61,Low
C04499,27,Employed,69752.0,628.0,6,642,No,Electronics,238,Low
C04500,24,Student,9135.0,651.0,1,125,No,Fashion,94,Low
C04501,26,Student,14007.0,531.0,3,644,Yes,Electronics,596,Medium
C04502,32,Freelancer,33326.0,661.0,2,355,No,Electronics,603,Low
C04503,43,Student,22395.0,604.0,3,673,No,Fashion,175,Low
C04504,24,Freelancer,28906.0,511.0,0,0,Yes,Electronics,526,Low
C04505,51,Employed,50137.0,571.0,1,137,No,Electronics,536,Low
C04506,19,Unemployed,5000.0,498.0,4,245,Yes,Electronics,399,High
C04507,44,Employed,66995.0,705.0,2,281,No,Home/Furniture,371,Low
C04508,43,Employed,64405.0,707.0,1,123,No,Electronics,468,Low
C04509,31,Employed,59926.0,687.0,1,152,No,Travel,797,Low
C04510,46,Employed,79612.0,727.0,3,351,No,Fashion,91,Low
C04511,50,Unemployed,18696.0,534.0,1,207,Yes,Electronics,423,Medium
C04512,22,Employed,63048.0,636.0,3,260,Yes,Electronics,494,Low
C04513,39,Employed,30885.0,713.0,0,0,No,Home/Furniture,384,Low
C04514,41,Employed,40486.0,694.0,7,1219,No,Electronics,501,Medium
C04515,49,Employed,70995.0,764.0,3,528,No,Fashion,93,Low
C04516,22,Student,7701.0,616.0,6,436,No,Home/Furniture,369,Medium
C04517,25,Employed,80683.0,742.0,0,0,Yes,Fashion,89,Low
C04518,47,Employed,79924.0,690.0,5,787,No,Groceries/Essentials,53,Low
C04519,27,Freelancer,5000.0,700.0,1,260,No,Electronics,645,Medium
C04520,21,Employed,95152.0,831.0,1,213,No,Home/Furniture,276,Low
C04521,47,Employed,54075.0,683.0,1,214,No,Fashion,97,Low
C04522,49,Student,19722.0,629.0,0,0,Yes,Home/Furniture,389,Low
C04523,18,Employed,71770.0,740.0,3,215,No,Fashion,128,Low
C04524,36,Employed,68261.0,681.0,2,346,No,Groceries/Essentials,56,Low
C04525,37,Employed,98540.0,722.0,2,236,No,Travel,708,Low
C04526,30,Student,15242.0,539.0,6,814,Yes,Travel,859,High
C04527,31,Employed,125660.0,725.0,2,274,No,Electronics,203,Low
C04528,40,Student,17574.0,617.0,2,149,Yes,Fashion,85,Low
C04529,34,Employed,45520.0,666.0,0,0,No,Travel,967,Low
C04530,36,Freelancer,75919.0,579.0,1,145,No,Fashion,103,Low
C04531,21,Employed,101570.0,823.0,4,323,No,Groceries/Essentials,61,Low
C04532,24,Employed,65175.0,674.0,2,322,No,Electronics,445,Low
C04533,47,Employed,59750.0,707.0,1,179,Yes,Home/Furniture,484,Low
C04534,19,Employed,70987.0,600.0,2,289,Yes,Travel,1329,Low
C04535,36,Freelancer,73185.0,766.0,3,346,No,Fashion,82,Low
C04536,20,Student,20918.0,612.0,1,158,Yes,Travel,500,Low
C04537,25,Employed,91472.0,805.0,4,522,No,Electronics,530,Low
C04538,38,Employed,41309.0,673.0,1,118,No,Electronics,455,Low
C04539,19,Student,19052.0,557.0,1,113,Yes,Fashion,62,Low
C04540,34,Employed,81142.0,685.0,2,289,No,Fashion,106,Low
C04541,27,Employed,107706.0,681.0,1,138,No,Travel,688,Low
C04542,45,Student,7983.0,599.0,0,0,Yes,Fashion,136,Low
C04543,33,Employed,,699.0,2,288,No,Home/Furniture,390,Low
C04544,38,Student,16451.0,649.0,0,0,No,Travel,770,Low
C04545,46,Freelancer,72518.0,665.0,3,390,No,Travel,1061,Low
C04546,30,Freelancer,76186.0,698.0,1,140,No,Travel,572,Low
C04547,18,Employed,76500.0,738.0,4,679,No,Electronics,660,Low
C04548,52,Employed,66744.0,711.0,1,207,No,Fashion,83,Low
C04549,18,Freelancer,49152.0,598.0,4,461,Yes,Electronics,722,Low
C04550,45,Employed,69205.0,645.0,1,181,Yes,Electronics,266,Low
C04551,47,Employed,99255.0,765.0,3,476,No,Home/Furniture,255,Low
C04552,28,Freelancer,67215.0,707.0,3,279,No,Electronics,673,Low
C04553,34,Student,8728.0,422.0,1,179,Yes,Electronics,589,Medium
C04554,24,Student,5000.0,460.0,3,262,Yes,Fashion,90,High
C04555,26,Employed,80749.0,738.0,6,1114,No,Fashion,172,Low
C04556,31,Employed,53641.0,724.0,1,119,No,Electronics,495,Low
C04557,22,Student,12882.0,504.0,2,340,Yes,Fashion,98,Medium
C04558,48,Employed,79442.0,664.0,2,176,No,Travel,800,Low
C04559,23,Freelancer,45682.0,621.0,3,501,Yes,Fashion,165,Medium
C04560,22,Employed,88294.0,680.0,2,273,No,Electronics,506,Low
C04561,33,Freelancer,55942.0,641.0,2,280,Yes,Fashion,146,Low
C04562,61,Employed,51829.0,714.0,1,172,Yes,Fashion,68,Low
C04563,60,Freelancer,25616.0,601.0,5,565,No,Fashion,86,Low
C04564,56,Employed,71330.0,737.0,1,72,No,Fashion,152,Low
C04565,19,Employed,87196.0,639.0,5,264,No,Fashion,44,Low
C04566,23,Employed,22467.0,687.0,1,169,No,Fashion,137,Low
C04567,45,Freelancer,33943.0,732.0,2,349,No,Fashion,58,Low
C04568,20,Freelancer,25397.0,644.0,2,349,No,Fashion,134,Low
C04569,42,Student,16301.0,686.0,1,191,No,Electronics,665,Low
C04570,30,Employed,54599.0,672.0,3,397,No,Groceries/Essentials,40,Low
C04571,22,Employed,79969.0,746.0,1,193,No,Home/Furniture,253,Low
C04572,41,Employed,95367.0,726.0,0,0,No,Travel,837,Low
C04573,50,Employed,82281.0,747.0,1,150,No,Electronics,161,Low
C04574,54,Employed,66191.0,617.0,0,0,Yes,Fashion,140,Low
C04575,64,Employed,89705.0,,1,204,Yes,Fashion,18,Low
C04576,32,Freelancer,57383.0,652.0,2,406,No,Fashion,93,Low
C04577,50,Employed,67754.0,727.0,2,357,Yes,Fashion,135,Low
C04578,56,Unemployed,15637.0,426.0,1,117,Yes,Fashion,81,Medium
C04579,27,Freelancer,27921.0,791.0,6,968,No,Electronics,481,Low
C04580,43,Employed,53607.0,744.0,3,417,No,Fashion,44,Low
C04581,21,Student,10809.0,666.0,8,954,No,Fashion,116,High
C04582,22,Employed,67712.0,,3,559,No,Home/Furniture,349,Low
C04583,23,Employed,70068.0,756.0,1,124,Yes,Fashion,140,Low
C04584,30,Employed,51515.0,663.0,5,728,No,Home/Furniture,407,Low
C04585,22,Freelancer,57682.0,501.0,10,710,Yes,Fashion,81,Medium
C04586,26,Employed,59889.0,638.0,1,202,No,Home/Furniture,320,Low
C04587,20,Employed,85479.0,714.0,2,229,No,Fashion,55,Low
C04588,29,Student,19196.0,432.0,6,1714,Yes,Fashion,99,High
C04589,35,Employed,18335.0,622.0,1,76,Yes,Electronics,539,Low
C04590,38,Student,12095.0,655.0,3,676,No,Fashion,148,Medium
C04591,22,Freelancer,21839.0,689.0,5,758,Yes,Fashion,72,Medium
C04592,43,Employed,70000.0,756.0,1,157,No,Fashion,70,Low
C04593,45,Employed,53655.0,654.0,2,128,No,Electronics,640,Low
C04594,21,Freelancer,9139.0,708.0,1,196,No,Fashion,68,Low
C04595,43,Employed,76728.0,726.0,3,535,Yes,Travel,252,Low
C04596,34,Employed,94775.0,711.0,4,548,No,Home/Furniture,410,Low
C04597,18,Unemployed,8009.0,453.0,2,194,Yes,Electronics,476,Medium
C04598,22,Employed,,746.0,5,630,No,Fashion,88,Low
C04599,46,Employed,61181.0,674.0,10,1509,No,Fashion,111,Medium
C04600,18,Employed,95417.0,723.0,3,464,No,Travel,926,Low
C04601,21,Employed,71963.0,707.0,3,394,Yes,Fashion,124,Low
C04602,34,Employed,115010.0,583.0,1,134,Yes,Home/Furniture,280,Low
C04603,27,Freelancer,70302.0,614.0,1,157,Yes,Fashion,153,Low
C04604,30,Employed,85427.0,703.0,1,147,No,Electronics,494,Low
C04605,34,Freelancer,60554.0,667.0,5,686,Yes,Travel,465,Medium
C04606,35,Student,14277.0,,1,114,No,Fashion,95,Low
C04607,34,Employed,77676.0,676.0,1,71,No,Fashion,100,Low
C04608,46,Freelancer,88456.0,748.0,1,175,No,Fashion,100,Low
C04609,37,Employed,87091.0,756.0,2,189,No,Travel,1127,Low
C04610,34,Employed,91590.0,609.0,5,600,No,Travel,978,Low
C04611,20,Employed,74567.0,712.0,2,172,No,Fashion,91,Low
C04612,25,Employed,102775.0,532.0,1,288,Yes,Travel,1073,Low
C04613,19,Unemployed,5000.0,496.0,2,487,Yes,Electronics,504,High
C04614,27,Employed,69405.0,690.0,3,309,No,Fashion,10,Low
C04615,20,Unemployed,11365.0,599.0,2,341,No,Fashion,159,Low
C04616,63,Employed,86743.0,765.0,3,410,No,Fashion,136,Low
C04617,36,Employed,89513.0,624.0,5,1376,Yes,Home/Furniture,550,Medium
C04618,20,Employed,55301.0,655.0,2,407,No,Home/Furniture,474,Low
C04619,18,Employed,86553.0,694.0,1,87,No,Electronics,496,Low
C04620,37,Employed,100158.0,687.0,1,112,No,Fashion,59,Low
C04621,23,Student,11920.0,671.0,4,564,No,Fashion,193,Medium
C04622,30,Employed,59859.0,699.0,0,0,No,Home/Furniture,493,Low
C04623,33,Employed,63765.0,649.0,8,1528,No,Fashion,109,Medium
C04624,37,Freelancer,19710.0,663.0,2,191,No,Fashion,82,Low
C04625,28,Employed,88791.0,686.0,0,0,No,Travel,1088,Low
C04626,30,Employed,72917.0,741.0,2,198,No,Electronics,363,Low
C04627,51,Employed,44653.0,697.0,1,221,Yes,Travel,591,Low
C04628,23,Employed,56068.0,611.0,3,500,No,Electronics,514,Low
C04629,50,Freelancer,41343.0,608.0,6,1283,No,Groceries/Essentials,16,Medium
C04630,26,Student,14649.0,551.0,0,0,No,Home/Furniture,178,Low
C04631,22,Employed,93154.0,758.0,0,0,No,Fashion,128,Low
C04632,33,Employed,32270.0,744.0,3,820,No,Fashion,97,Low
C04633,56,Unemployed,12054.0,529.0,1,99,Yes,Fashion,120,Medium
C04634,23,Employed,64544.0,697.0,4,952,No,Electronics,591,Low
C04635,20,Employed,89164.0,726.0,1,169,No,Travel,1150,Low
C04636,29,Employed,50348.0,715.0,2,210,No,Electronics,347,Low
C04637,29,Employed,75405.0,721.0,1,194,No,Travel,806,Low
C04638,60,Freelancer,43916.0,671.0,1,79,No,Electronics,460,Low
C04639,31,Employed,34627.0,698.0,1,0,No,Electronics,428,Low
C04640,36,Employed,85013.0,708.0,0,0,No,Travel,515,Low
C04641,41,Freelancer,66673.0,674.0,3,495,No,Electronics,137,Low
C04642,24,Freelancer,47119.0,558.0,3,486,No,Travel,855,Low
C04643,61,Freelancer,42762.0,635.0,0,0,No,Fashion,76,Low
C04644,31,Employed,64203.0,657.0,2,164,No,Fashion,37,Low
C04645,21,Employed,85695.0,,4,644,No,Fashion,135,Low
C04646,29,Employed,100179.0,772.0,1,92,No,Fashion,82,Low
C04647,29,Student,18320.0,582.0,1,202,No,Groceries/Essentials,52,Low
C04648,33,Unemployed,11331.0,740.0,1,186,No,Electronics,365,Low
C04649,24,Employed,80689.0,753.0,4,780,No,Electronics,292,Low
